,Sex,Monthly Grocery Bill,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_vegetarian,How Often Shower_twice a day,Heating Energy Source_electricity,Transport_public,Transport_walk/bicycle,Social Activity_often,Frequency of Traveling by Air_never,Frequency of Traveling by Air_rarely,Frequency of Traveling by Air_very frequently,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_petrol,Vehicle Type_unknown,Glass,Metal,Paper,Plastic,Oven
4654,0,-0.39976515977389276,-0.35799180215982573,1.4949692382756534,-0.16031492914918494,1.3533142686523512,-1.496402195652269,1580,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
4655,1,-1.5765548817768875,1.2971345300458479,0.992526125324234,-1.1453961300307633,-1.096000178659732,-0.3970259785895041,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4656,1,-0.552055594386045,-0.5327477237975975,1.4949692382756534,1.3876698150932953,0.4688396071229878,1.2520383470046432,1813,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4657,0,-0.13671804544381155,-0.4966411284178926,-1.0172463264814442,-1.708299673391665,0.12865704499630956,-0.9467140871208866,1620,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
4658,0,0.5555112027932442,-0.7331393281549599,1.4949692382756534,-1.0046702441905377,-0.27956202955570425,-1.221558141386578,4071,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
4659,0,0.527822032863762,0.8826308150868355,-1.0172463264814442,1.6691215867737461,0.1966935574216452,1.1146163198717975,3901,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
4660,1,-0.7735689538219028,-0.3460766256845231,-1.5196894394328637,1.6691215867737461,1.1492047313763443,-1.496402195652269,986,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
4661,0,-0.2890084800559638,-0.7288065367093952,-0.012360100578605121,1.3876698150932953,-0.6197445916823825,0.5649282113404152,2495,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
4662,1,1.607699660113569,-0.4504246863318703,-1.0172463264814442,-0.30104081498941043,1.2172412438016798,-1.6338242227851147,2672,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4663,1,1.0400716765591833,-0.7273622728942071,-0.5148032135300247,0.121136842531266,0.6049126319736591,-0.12218192432381292,1273,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
4664,0,-1.1058389929756895,-0.7309729324321775,-0.012360100578605121,-1.1453961300307633,-0.14348900470503298,-1.3589801685194234,969,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
4665,1,-1.3135077674468063,-0.7093089752043545,-1.5196894394328637,-1.5675737875514397,1.4893872935030223,0.7023502384732607,1223,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
4666,1,-0.5105218394918217,0.857356198321042,0.49008301237281443,-0.5824925866698614,0.12865704499630956,-0.9467140871208866,2547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4667,1,-0.37207598984441054,-0.43670418008758244,-1.5196894394328637,0.9654921575726189,1.6934968307790292,0.42750618420756953,1646,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4668,1,-1.6596223915653343,-0.2525605436510873,-0.5148032135300247,-0.16031492914918494,-0.5517080792570468,-1.3589801685194234,740,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
4669,0,0.2786195034984219,-0.012812750329846674,-1.0172463264814442,0.8247662717323934,-1.2320732035104032,0.0152401028090327,2404,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
4670,0,-0.49667725452708056,2.8349144272674804,0.49008301237281443,0.121136842531266,0.12865704499630956,-0.25960395145665854,7531,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
4671,0,0.8324029020880666,-0.7161692283264985,0.992526125324234,0.8247662717323934,-1.640292278062417,-0.3970259785895041,1591,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
4672,1,-1.521176541917923,-0.4959189965102985,-0.012360100578605121,1.3876698150932953,0.1966935574216452,-0.809292059988041,1294,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4673,0,-0.16440721537329378,-0.6035166507418191,0.992526125324234,0.9654921575726189,0.40080309469765213,0.7023502384732607,3717,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
4674,1,0.33399784335738636,2.3073970687699914,0.992526125324234,-0.019589043308959476,-1.3681462283610746,0.7023502384732607,3636,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
4675,0,1.5938550751488278,-0.7176134921416867,0.49008301237281443,1.6691215867737461,-0.9599271538090607,1.5268824012703344,2179,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4676,1,0.7216462223701376,-0.7165302942802956,0.992526125324234,-0.5824925866698614,1.4213507810776866,-1.496402195652269,1979,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
4677,0,0.5001328629342797,2.8551341206801153,-0.5148032135300247,-1.708299673391665,-0.27956202955570425,-1.496402195652269,3549,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4678,0,-0.30285306502070497,2.2557646373770135,-0.012360100578605121,1.6691215867737461,-0.07545249227969734,-0.6718700328551954,3117,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
4679,0,1.4415646405366755,-0.16590471473979554,-0.012360100578605121,1.5283957009335207,-0.8238541289583894,0.5649282113404152,1232,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1
4680,0,0.2509303335689397,-0.7089479092505575,0.49008301237281443,0.121136842531266,-1.2320732035104032,1.1146163198717975,1178,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
4681,0,0.2509303335689397,-0.7085868432967605,0.49008301237281443,-1.5675737875514397,-1.3001097159357389,1.1146163198717975,1309,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
4682,0,-1.4796427870236997,2.829498437960525,-0.5148032135300247,0.8247662717323934,1.1492047313763443,-0.9467140871208866,5634,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4683,1,1.1646729412418533,-0.7017265901746166,0.992526125324234,0.26186272837149144,-1.3001097159357389,-0.6718700328551954,1090,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4684,1,-1.1750619177993953,-0.039170564957031265,-0.5148032135300247,-0.5824925866698614,0.26473006984698083,0.8397722656061064,1608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4685,1,-1.396575277235253,-0.7295286686169894,-1.0172463264814442,0.6840403858921679,1.2172412438016798,1.5268824012703344,1319,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
4686,1,-1.3135077674468063,-0.7295286686169894,-0.5148032135300247,-0.16031492914918494,-0.14348900470503298,0.977194292738952,2087,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
4687,1,0.9570041667707365,-0.7017265901746166,0.992526125324234,1.6691215867737461,-0.8238541289583894,-0.5344480057223497,981,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4688,0,-0.6489676891392329,2.3550577746712023,-0.5148032135300247,-0.30104081498941043,0.7409856568243304,1.389460374137489,3694,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4689,1,-0.039805950690623745,-0.025450058712743397,-0.5148032135300247,0.26186272837149144,-0.3475985419810399,0.5649282113404152,1939,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4690,0,1.386186300677711,-0.7165302942802956,0.49008301237281443,0.6840403858921679,0.26473006984698083,0.0152401028090327,1735,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4691,1,-1.4381090321294765,-0.7031708539898047,-0.012360100578605121,-0.30104081498941043,1.4213507810776866,-1.0841361142537322,2661,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
4692,0,0.8185583171233254,-0.06480624767662176,0.49008301237281443,1.2469439292530697,0.40080309469765213,-1.3589801685194234,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4693,1,-0.2474747251617405,2.6966261669632106,0.49008301237281443,-0.019589043308959476,-0.41563505440637555,1.389460374137489,2435,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
4694,1,1.5384767352898634,0.5453952142403914,0.992526125324234,-1.0046702441905377,-0.007415979854361704,1.1146163198717975,4117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4695,1,-0.192096385302776,-0.7277233388480041,-1.5196894394328637,1.5283957009335207,-0.07545249227969734,0.42750618420756953,905,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
4696,0,0.638578712581691,-0.44320336725592935,-0.012360100578605121,0.40258861421171693,-1.0279636662343963,-0.809292059988041,1622,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4697,0,0.5001328629342797,-0.05361320310891323,-0.5148032135300247,-1.2861220158709887,0.7409856568243304,0.42750618420756953,3088,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4698,0,-0.9812377282930196,-0.7100311071119487,0.49008301237281443,-0.5824925866698614,0.809022169249666,0.1526621299418783,2982,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
4699,1,-1.036616068151984,-0.5385247790583503,-1.5196894394328637,-1.1453961300307633,-1.2320732035104032,-1.496402195652269,1259,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
4700,1,0.5693557877579853,-0.42623326742746803,-0.5148032135300247,-1.5675737875514397,1.2852777562270155,0.1526621299418783,1208,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
4701,0,0.2509303335689397,-0.7205020197720631,-1.0172463264814442,-1.2861220158709887,0.8770586816750016,0.1526621299418783,1756,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
4702,1,-0.6074339342450095,-0.528414932352033,-0.5148032135300247,-0.019589043308959476,0.6049126319736591,0.0152401028090327,1253,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
4703,1,-0.012116780761141517,-0.44753615870149394,-1.0172463264814442,1.3876698150932953,1.6934968307790292,-0.12218192432381292,1793,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
4704,0,0.41706535314583304,2.1979940847694857,-0.5148032135300247,-0.30104081498941043,1.4213507810776866,1.2520383470046432,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
4705,0,0.3616870132868686,1.6762537815327496,-1.0172463264814442,0.40258861421171693,-0.8238541289583894,-1.6338242227851147,1180,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4706,0,-1.5350211268826641,-0.48472595194259,0.992526125324234,-0.8639443583503124,1.6934968307790292,0.0152401028090327,3318,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
4707,1,-0.49667725452708056,-0.5981006614348634,0.49008301237281443,-0.019589043308959476,-0.891890641383725,1.66430442840318,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4708,1,-1.7150007314242988,-0.2767519625554896,0.992526125324234,0.121136842531266,1.2172412438016798,-0.12218192432381292,2414,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
4709,0,-0.8289472936808673,-0.6038777166956162,1.4949692382756534,-1.708299673391665,0.7409856568243304,-0.25960395145665854,2519,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4710,1,-0.5797447643155272,-0.5536895491178264,-1.0172463264814442,-1.5675737875514397,1.3533142686523512,-0.6718700328551954,1570,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4711,0,0.20939657867471634,-0.7306118664783805,-0.5148032135300247,-1.708299673391665,-0.007415979854361704,-1.6338242227851147,1847,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
4712,0,-0.2751638950912227,-0.7056983156663841,-0.5148032135300247,-1.5675737875514397,1.6934968307790292,-0.6718700328551954,2210,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
4713,1,0.5970449576874676,-0.7298897345707864,-1.5196894394328637,-1.5675737875514397,1.4893872935030223,-1.6338242227851147,2090,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4714,1,-0.9535485583635374,-0.05902919241586897,-0.5148032135300247,0.5433145000519424,0.06062053257097393,1.66430442840318,1004,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4715,0,-1.147372747869913,-0.5757145722994463,0.992526125324234,1.1062180434128444,1.1492047313763443,-0.3970259785895041,2005,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
4716,1,-0.4136097447386339,-0.7093089752043545,1.4949692382756534,-0.30104081498941043,-1.096000178659732,0.8397722656061064,2696,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4717,0,0.8739366569822898,-0.16157192329423095,1.4949692382756534,-1.2861220158709887,-0.07545249227969734,-1.3589801685194234,1834,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4718,1,1.6215442450783102,-0.21970354185555588,0.992526125324234,0.40258861421171693,1.557423805928358,0.977194292738952,2801,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
4719,0,-0.7320351989276795,-0.7273622728942071,1.4949692382756534,-0.16031492914918494,1.4893872935030223,0.8397722656061064,2849,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
4720,1,-1.0919944080109485,-0.030504982065902086,-1.5196894394328637,-1.1453961300307633,1.4213507810776866,-1.3589801685194234,1079,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
4721,0,0.292464088463163,-0.6638146650259263,0.992526125324234,-0.7232184725100869,-0.07545249227969734,0.1526621299418783,3357,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
4722,0,0.5832003727227264,-0.7248348112176277,-1.5196894394328637,0.9654921575726189,1.6254603183536935,-0.3970259785895041,3111,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4723,1,-0.1782518003380349,-0.7060593816201811,0.992526125324234,0.40258861421171693,-1.7083287904877527,-1.496402195652269,902,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
4724,1,1.732300924796239,-0.719418821910672,0.49008301237281443,0.40258861421171693,-0.21152551713036863,-0.809292059988041,1292,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
4725,1,-1.5488657118474054,-0.7288065367093952,1.4949692382756534,0.40258861421171693,-0.4836715668317112,-0.3970259785895041,1729,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4726,1,-1.5350211268826641,-0.5114448325235716,0.49008301237281443,1.2469439292530697,-1.7083287904877527,-1.0841361142537322,1461,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4727,1,1.0677608464886654,1.1400708401441315,-0.012360100578605121,0.121136842531266,-1.5042192532117458,0.0152401028090327,2326,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4728,0,1.5384767352898634,-0.06083452218485422,-0.5148032135300247,-1.5675737875514397,1.1492047313763443,-1.6338242227851147,2121,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4729,1,-0.6628122741039739,2.3485585875028554,0.992526125324234,-1.1453961300307633,-1.7083287904877527,-1.0841361142537322,4038,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
4730,1,0.05710614406256406,-0.2749466327865044,-0.5148032135300247,-0.8639443583503124,-1.096000178659732,0.977194292738952,1789,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4731,0,1.5523213202546045,-0.27602983064789555,-0.012360100578605121,-1.0046702441905377,-0.3475985419810399,-0.9467140871208866,1836,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4732,1,-0.8151027087161262,0.01787785574290251,-0.5148032135300247,-0.16031492914918494,0.26473006984698083,-1.0841361142537322,1674,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
4733,1,-1.161217332834654,-0.6995601944518343,-1.0172463264814442,1.2469439292530697,-0.41563505440637555,-0.3970259785895041,2217,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4734,0,0.0017278042035995993,2.7385098176036684,-0.5148032135300247,-1.708299673391665,0.1966935574216452,1.1146163198717975,4327,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
4735,1,-0.192096385302776,-0.7230294814486424,-1.5196894394328637,-1.5675737875514397,0.1966935574216452,-0.9467140871208866,1123,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4736,0,1.2477404510303,-0.6984769965904432,-0.012360100578605121,-0.44176670082963587,-0.9599271538090607,-1.6338242227851147,1900,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
4737,1,1.5523213202546045,-0.14821248300374013,-1.5196894394328637,-0.30104081498941043,0.809022169249666,0.2900841570747239,1881,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4738,0,1.0816054314534067,0.2937322444438481,-0.012360100578605121,-1.1453961300307633,0.3327665822723165,0.1526621299418783,4522,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
4739,0,-1.493487371988441,-0.7190577559568749,-0.012360100578605121,1.3876698150932953,1.6934968307790292,-0.12218192432381292,2909,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
4740,0,-1.2858185975173242,-0.7277233388480041,-1.0172463264814442,0.9654921575726189,-0.5517080792570468,-0.809292059988041,968,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4741,1,1.1508283562771122,-0.5793252318374169,0.992526125324234,0.9654921575726189,-0.9599271538090607,-0.3970259785895041,1769,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
4742,1,0.7354908073348787,2.7619791046004765,-1.0172463264814442,0.121136842531266,1.4213507810776866,-1.0841361142537322,2834,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4743,1,-0.2474747251617405,2.209909261244788,-0.5148032135300247,1.1062180434128444,-0.6197445916823825,0.8397722656061064,3687,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
4744,0,-0.12287346047907044,-0.5154165580153391,-1.0172463264814442,1.6691215867737461,1.0131317065256729,0.977194292738952,3550,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
4745,1,-1.1889065027641363,-0.7320561302935686,0.992526125324234,-0.44176670082963587,-0.21152551713036863,0.2900841570747239,1473,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4746,0,0.04326155909782295,-0.39662585921611,0.49008301237281443,0.121136842531266,0.3327665822723165,0.7023502384732607,2264,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4747,0,-0.6351231041744917,0.2027436240869917,-1.0172463264814442,-1.4268479017112141,0.6049126319736591,-0.3970259785895041,3338,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
4748,0,-0.3305422349501872,-0.3608803297902021,-0.012360100578605121,0.5433145000519424,-0.14348900470503298,-1.6338242227851147,1883,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4749,1,0.8047137321585843,-0.6981159306366461,0.992526125324234,1.5283957009335207,0.7409856568243304,0.1526621299418783,1308,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
4750,0,-1.396575277235253,-0.7143638985575133,-1.0172463264814442,-0.019589043308959476,-1.3001097159357389,-1.3589801685194234,619,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4751,0,1.732300924796239,-0.7082257773429634,0.992526125324234,-0.5824925866698614,1.4213507810776866,-1.496402195652269,2537,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4752,0,-0.39976515977389276,-0.4789488966818372,-0.5148032135300247,0.8247662717323934,-0.3475985419810399,-0.12218192432381292,1541,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1
4753,1,-1.4657982020589586,-0.5118058984773687,0.49008301237281443,-1.708299673391665,-0.5517080792570468,0.977194292738952,1237,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
4754,0,-1.7150007314242988,-0.1810694847992716,0.992526125324234,0.6840403858921679,-0.6877811041077181,-1.496402195652269,1941,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
4755,0,1.6492334150077923,-0.7064204475739781,0.49008301237281443,-0.30104081498941043,1.0811682189510086,-0.809292059988041,1563,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
4756,0,0.5139774478990209,-0.7284454707555982,0.992526125324234,-1.0046702441905377,0.6049126319736591,-1.496402195652269,2806,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4757,0,-0.8427918786456084,-0.7075036454353694,1.4949692382756534,0.40258861421171693,-0.4836715668317112,1.66430442840318,1713,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4758,0,0.5693557877579853,-0.7320561302935686,0.49008301237281443,0.9654921575726189,1.2172412438016798,-0.3970259785895041,2159,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
4759,1,0.48628827796953866,-0.7017265901746166,-1.5196894394328637,0.9654921575726189,-0.5517080792570468,1.1146163198717975,1352,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
4760,1,-0.23363014019699938,-0.7107532390195428,-1.0172463264814442,-1.4268479017112141,1.557423805928358,0.8397722656061064,1231,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
4761,0,-1.6873115614948164,-0.4879755455267634,1.4949692382756534,-1.0046702441905377,0.5368761195483234,-1.6338242227851147,3327,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4762,0,-0.7735689538219028,-0.21212115682581784,-1.5196894394328637,-0.16031492914918494,1.1492047313763443,1.1146163198717975,1998,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
4763,1,0.9708487517354777,-0.08827553467342995,-1.0172463264814442,-1.0046702441905377,-0.07545249227969734,-0.25960395145665854,984,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
4764,1,-0.30285306502070497,-0.5457460981342913,-1.0172463264814442,-0.8639443583503124,-0.41563505440637555,1.66430442840318,921,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1
4765,1,0.8739366569822898,2.375638534037634,-1.0172463264814442,-0.7232184725100869,1.6934968307790292,-1.221558141386578,4757,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4766,1,-1.5350211268826641,1.1465700273124784,-1.5196894394328637,-0.16031492914918494,-1.096000178659732,1.66430442840318,2515,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
4767,1,-1.0919944080109485,0.7396486973832039,1.4949692382756534,-0.16031492914918494,-0.14348900470503298,0.5649282113404152,2171,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
4768,0,0.015572389168340715,2.720456519913816,-1.0172463264814442,0.121136842531266,0.12865704499630956,-0.25960395145665854,5033,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4769,1,-1.7011561464595577,-0.7020876561284136,0.49008301237281443,0.6840403858921679,1.0811682189510086,0.8397722656061064,2170,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
4770,1,-1.4796427870236997,1.6961124089915873,0.992526125324234,-1.708299673391665,1.0131317065256729,1.389460374137489,2966,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4771,0,-0.4412989146681161,-0.4453697629787116,0.992526125324234,-1.2861220158709887,0.8770586816750016,1.2520383470046432,3074,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
4772,1,0.638578712581691,-0.2009281122581093,-1.0172463264814442,1.3876698150932953,-0.6877811041077181,-1.0841361142537322,2121,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
